,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,5.220284509658813,1.0844391429719573,0.014826250076293946,0.0018063514639561327,100,36,"{'NN__hidden_layer_sizes': 100, 'pca__n_components': 36}",0.91571072319202,0.9265734265734266,0.9404702351175588,0.9169169169169169,0.9273547094188377,0.9254,0.008924096712417211,18,0.9378361475922452,0.9572393098274569,0.9683789526309211,0.955261184703824,0.9474012993503248,0.9532233788209543,0.01020426642559557
1,7.799505615234375,0.8379228620664012,0.02169175148010254,0.0008352154409362743,100,76,"{'NN__hidden_layer_sizes': 100, 'pca__n_components': 76}",0.9336658354114713,0.932067932067932,0.943471735867934,0.9319319319319319,0.935871743486974,0.9354,0.0042775351183083,1,0.9791119449656035,0.9862465616404101,0.9746281714785652,0.9741314671332167,0.9796351824087957,0.9787506655253182,0.00436882827473195
2,7.93490686416626,1.3369274380040832,0.028485536575317383,0.0035630026413426778,100,116,"{'NN__hidden_layer_sizes': 100, 'pca__n_components': 116}",0.9236907730673317,0.926073926073926,0.9349674837418709,0.9269269269269269,0.9298597194388778,0.9283,0.0038730572231733856,15,0.9742338961851157,0.9871217804451112,0.9687539057617798,0.9865033741564608,0.9842578710644677,0.980174165522587,0.007358179378101437
3,9.572831201553345,2.084280966649952,0.037021636962890625,0.009108107081543257,100,156,"{'NN__hidden_layer_sizes': 100, 'pca__n_components': 156}",0.9241895261845386,0.935064935064935,0.928464232116058,0.9234234234234234,0.9338677354709419,0.929,0.004796252734835354,13,0.9884928080050032,0.9927481870467617,0.9788776402949632,0.9890027493126718,0.9906296851574213,0.9879502139633644,0.004773131959477282
4,10.073897218704223,1.7030636773915493,0.03685770034790039,0.0039802408832798255,100,196,"{'NN__hidden_layer_sizes': 100, 'pca__n_components': 196}",0.9226932668329177,0.9300699300699301,0.9374687343671836,0.9244244244244244,0.9333667334669339,0.9296,0.005492704215769349,11,0.9877423389618512,0.9933733433358339,0.9937507811523559,0.9852536865783554,0.9825087456271864,0.9885257791311165,0.004434514295858894
5,10.054943084716797,1.9917915694508093,0.019297313690185548,0.0017371724882153734,"(100, 100)",36,"{'NN__hidden_layer_sizes': (100, 100), 'pca__n_components': 36}",0.9311720698254364,0.9330669330669331,0.9374687343671836,0.9274274274274275,0.9343687374749499,0.9327,0.00333934051913519,6,0.9812382739212008,0.9859964991247812,0.9592550931133609,0.9753811547113221,0.9766366816591704,0.975701540505967,0.009034427018312204
6,11.813995504379273,1.9967088957542802,0.028645992279052734,0.0029783153434536896,"(100, 100)",76,"{'NN__hidden_layer_sizes': (100, 100), 'pca__n_components': 76}",0.9326683291770573,0.9365634365634365,0.9459729864932466,0.923923923923924,0.935370741482966,0.9349,0.007083604227588749,3,0.9923702313946217,0.9858714678669668,0.9931258592675916,0.9803799050237441,0.9877561219390305,0.9879007170983909,0.0046471505936018405
7,12.808909797668457,1.171419975192887,0.03450288772583008,0.00349004973682605,"(100, 100)",116,"{'NN__hidden_layer_sizes': (100, 100), 'pca__n_components': 116}",0.9301745635910225,0.932067932067932,0.9399699849924963,0.9359359359359359,0.9343687374749499,0.9345,0.003366299569264611,5,0.9902439024390244,0.9933733433358339,0.984251968503937,0.9932516870782304,0.9923788105947027,0.9906999423903458,0.003413543955835204
8,10.354693269729614,4.549180662098779,0.037794637680053714,0.002080523845307619,"(100, 100)",156,"{'NN__hidden_layer_sizes': (100, 100), 'pca__n_components': 156}",0.9132169576059851,0.9305694305694305,0.9319659829914958,0.918918918918919,0.9288577154308617,0.9247,0.007349587638208689,20,0.9673545966228893,0.9846211552888222,0.9915010623672041,0.9823794051487128,0.994127936031984,0.9839968310919225,0.009369339249342343
9,13.575805473327637,7.386419768005963,0.04214801788330078,0.0038871459701197253,"(100, 100)",196,"{'NN__hidden_layer_sizes': (100, 100), 'pca__n_components': 196}",0.9182044887780548,0.9215784215784216,0.9324662331165583,0.9099099099099099,0.9313627254509018,0.9227,0.00842812560000215,24,0.9868667917448405,0.9926231557889472,0.9937507811523559,0.9706323419145214,0.9937531234382808,0.9875252388077891,0.008824241610277549
10,20.175610065460205,5.014064936226642,0.045286130905151364,0.005765806713533838,"(100, 100, 100)",36,"{'NN__hidden_layer_sizes': (100, 100, 100), 'pca__n_components': 36}",0.9301745635910225,0.9340659340659341,0.9469734867433717,0.933933933933934,0.9308617234468938,0.9352,0.006091560479922525,2,0.9931207004377736,0.9921230307576894,0.9836270466191726,0.9843789052736815,0.9691404297851074,0.9844780225746849,0.008592063403612038
11,16.344204092025755,1.7345375449588907,0.045673370361328125,0.018198084623690623,"(100, 100, 100)",76,"{'NN__hidden_layer_sizes': (100, 100, 100), 'pca__n_components': 76}",0.9286783042394015,0.9305694305694305,0.9449724862431216,0.933933933933934,0.9348697394789579,0.9346,0.005647413092094105,4,0.9887429643527205,0.9928732183045762,0.9931258592675916,0.99087728067983,0.9920039980009995,0.9915246641211436,0.001598070347185758
12,10.766368770599366,1.3237185054177156,0.03665904998779297,0.004273239767238806,"(100, 100, 100)",116,"{'NN__hidden_layer_sizes': (100, 100, 100), 'pca__n_components': 116}",0.9231920199501247,0.9265734265734266,0.9389694847423712,0.9259259259259259,0.9303607214428857,0.929,0.005483436561314883,13,0.9891181988742964,0.9909977494373593,0.99262592175978,0.9925018745313672,0.9730134932533733,0.9876514475712354,0.007428200822866112
13,11.487047243118287,2.973710641521901,0.03911557197570801,0.002370553662747072,"(100, 100, 100)",156,"{'NN__hidden_layer_sizes': (100, 100, 100), 'pca__n_components': 156}",0.9182044887780548,0.9175824175824175,0.9314657328664332,0.9259259259259259,0.9248496993987976,0.9236,0.00518138581599629,23,0.9727329580988118,0.980995248812203,0.9865016872890888,0.9913771557110722,0.9911294352823589,0.9845472970387069,0.007014083058874467
14,12.04051194190979,3.1161928035860473,0.043645811080932614,0.003891984776491318,"(100, 100, 100)",196,"{'NN__hidden_layer_sizes': (100, 100, 100), 'pca__n_components': 196}",0.9241895261845386,0.9235764235764236,0.9334667333666833,0.9179179179179179,0.9143286573146293,0.9227,0.006506033627705039,24,0.9947467166979362,0.9866216554138535,0.9922509686289214,0.9850037490627344,0.9638930534732634,0.9845032286553417,0.010903890091360372
15,14.407485723495483,2.828848608274424,0.03861417770385742,0.012923049771047121,"(100, 100, 100, 100)",36,"{'NN__hidden_layer_sizes': (100, 100, 100, 100), 'pca__n_components': 36}",0.9286783042394015,0.9305694305694305,0.9439719859929965,0.9209209209209209,0.9343687374749499,0.9317,0.007538428872617859,7,0.9899937460913071,0.9711177794448612,0.9903762029746281,0.9592601849537615,0.9806346826586707,0.9782765192246459,0.011850107268819516
16,14.67480821609497,1.621527505479121,0.03872489929199219,0.003104166522799723,"(100, 100, 100, 100)",76,"{'NN__hidden_layer_sizes': (100, 100, 100, 100), 'pca__n_components': 76}",0.9321695760598504,0.932067932067932,0.9379689844922461,0.9194194194194194,0.9343687374749499,0.9312,0.006263494885749524,8,0.9849906191369606,0.9923730932733184,0.9908761404824397,0.9817545613596601,0.9865067466266867,0.9873002321758131,0.003879160642175672
17,15.772328519821167,4.389122249855447,0.043570661544799806,0.004953142912320909,"(100, 100, 100, 100)",116,"{'NN__hidden_layer_sizes': (100, 100, 100, 100), 'pca__n_components': 116}",0.9261845386533666,0.9200799200799201,0.9394697348674337,0.9229229229229229,0.9313627254509018,0.928,0.00685010679224327,16,0.9928705440900563,0.9828707176794198,0.9887514060742407,0.9885028742814297,0.9933783108445777,0.9892747705939448,0.003785505453534516
18,14.304739904403686,1.2993900359982316,0.04818415641784668,0.00506999310561115,"(100, 100, 100, 100)",156,"{'NN__hidden_layer_sizes': (100, 100, 100, 100), 'pca__n_components': 156}",0.9281795511221945,0.9200799200799201,0.9319659829914958,0.9204204204204204,0.9193386773547094,0.924,0.005114780912397851,22,0.9938711694809256,0.9881220305076269,0.9921259842519685,0.9896275931017245,0.9923788105947027,0.9912251175873896,0.0020652066643630316
19,16.03036413192749,3.8332591256034347,0.044587230682373045,0.0015206569007163095,"(100, 100, 100, 100)",196,"{'NN__hidden_layer_sizes': (100, 100, 100, 100), 'pca__n_components': 196}",0.9231920199501247,0.9205794205794205,0.9299649824912456,0.9214214214214215,0.9313627254509018,0.9253,0.00447713029564506,19,0.9917448405253283,0.9918729682420605,0.9928758905136857,0.9927518120469883,0.9933783108445777,0.992524764434528,0.0006223345075686937
20,16.173126459121704,2.6481537756787206,0.036684274673461914,0.001212339208856802,"(100, 100, 100, 100, 100)",36,"{'NN__hidden_layer_sizes': (100, 100, 100, 100, 100), 'pca__n_components': 36}",0.9301745635910225,0.9265734265734266,0.9319659829914958,0.9269269269269269,0.9363727454909819,0.9304,0.0036003290882041464,10,0.9832395247029393,0.9861215303825956,0.9692538432695913,0.9788802799300175,0.9816341829085458,0.9798258722387378,0.005783083319959997
21,17.475627613067626,2.8957866068324685,0.048475790023803714,0.005693912043682066,"(100, 100, 100, 100, 100)",76,"{'NN__hidden_layer_sizes': (100, 100, 100, 100, 100), 'pca__n_components': 76}",0.9281795511221945,0.9340659340659341,0.9389694847423712,0.9184184184184184,0.9328657314629258,0.9305,0.006945890762869381,9,0.9939962476547842,0.9939984996249063,0.9921259842519685,0.9765058735316171,0.9868815592203898,0.9887016328567333,0.00663121616983545
22,22.059291744232176,4.557514110904976,0.05338873863220215,0.010646614647757456,"(100, 100, 100, 100, 100)",116,"{'NN__hidden_layer_sizes': (100, 100, 100, 100, 100), 'pca__n_components': 116}",0.9356608478802992,0.9200799200799201,0.9334667333666833,0.9294294294294294,0.9283567134268537,0.9294,0.005364031164112183,12,0.9944965603502189,0.9808702175543886,0.9927509061367329,0.9942514371407148,0.9893803098450774,0.9903498862054265,0.005079096355185396
23,18.687860631942748,2.7762849652034127,0.04918489456176758,0.002912468703642673,"(100, 100, 100, 100, 100)",156,"{'NN__hidden_layer_sizes': (100, 100, 100, 100, 100), 'pca__n_components': 156}",0.9256857855361597,0.9240759240759241,0.9394697348674337,0.923923923923924,0.9193386773547094,0.9265,0.006818915500778878,17,0.9836147592245154,0.9934983745936484,0.9938757655293088,0.9938765308672832,0.994127936031984,0.991798673249348,0.004096894022454732
24,17.592729616165162,1.93255973044504,0.045362663269042966,0.0065702606940235215,"(100, 100, 100, 100, 100)",196,"{'NN__hidden_layer_sizes': (100, 100, 100, 100, 100), 'pca__n_components': 196}",0.9226932668329177,0.9180819180819181,0.9329664832416208,0.9184184184184184,0.9298597194388778,0.9244,0.006028576925286046,21,0.993370856785491,0.9951237809452363,0.9932508436445444,0.9937515621094727,0.9926286856571714,0.9936251458283832,0.0008318156291586308
